id;address;schooltype;title;content;type;year;finance;costs;comments;lat;lng;icon;color
566;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Bauunterhalt < 10.000 Euro  (altes Fichte);Sanierung;2018;;2355000;;51.327749;6.560633;fa-graduation-cap;orange
573;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Erneuerung Hauptverteilung (Rest aus 2015);Brandschutz;2018;;2150000;;51.339132;6.578988;fa-graduation-cap;orange
576;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung naturwisschenschafltiche Räume;Sanierung;2018;;2150000;;51.339132;6.578988;fa-graduation-cap;orange
584;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Aktualisierung BS-Konzept (Rest aus 2017);Brandschutz;2018;;2150000;;51.339132;6.578988;fa-graduation-cap;orange
586;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Erneuerung Pausensignalanlage;Brandschutz;2018;;2150000;;51.339132;6.578988;fa-graduation-cap;orange
588;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Bauunterhalt < 10.000 Euro;Sanierung;2018;;2150000;;51.339132;6.578988;fa-graduation-cap;orange
594;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Erneuerung Unterverteilungen Neubau;Verkehrssicherheit;2018;;1745000;;51.348963;6.642208;fa-graduation-cap;orange
599;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung naturwisschenschafltiche Räume;Sanierung;2018;;1745000;;51.348963;6.642208;fa-graduation-cap;orange
603;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;BMA, Rauchmeldertausch;Brandschutz;2018;;1745000;;51.348963;6.642208;fa-graduation-cap;orange
606;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Turnhalle, Heizung, Sanierung Hallendecke inkl. Beleuchtung;Sanierung;2018;;1745000;;51.348963;6.642208;fa-graduation-cap;orange
607;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Bauunterhalt < 10.000 Euro;Sanierung;2018;;1745000;;51.348963;6.642208;fa-graduation-cap;orange
611;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Sanierung naturwisschenschafltiche Räume;Sanierung;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
617;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Erhöhung aller Treppengeländer;Verkehrssicherheit;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
620;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Schottung Treppenhaus D/C im UG;Brandschutz;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
621;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Erneuerung  Unterverteilung ELT;Brandschutz;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
622;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Sanierung Sanitäranlagen ;Sanierung;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
629;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Turnhalle, Sanierung Sanitäranlagen ;Sanierung;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
630;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Bauunterhalt < 10.000 Euro;Sanierung;2018;;1540000;;51.358193;6.637514;fa-graduation-cap;orange
633;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Sanierung Lüftungsteuerung;Sanierung;2018;;1900000;;51.313316;6.584057;fa-graduation-cap;orange
634;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Digitalisierung;Digitalisierung;2018;Gute Schule 2020-Mittel;1900000;;51.313316;6.584057;fa-graduation-cap;orange
635;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Erweiterung HAZ;Brandschutz;2018;;1900000;;51.313316;6.584057;fa-graduation-cap;orange
