id;address;schooltype;title;content;type;year;finance;costs;comments;lat;lng;icon;color
258;Felbelstr. 24/NG;Grundschule;Mosaikschule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;585500;;51.336184;6.568006;fa-graduation-cap;blue
261;Felbelstr. 24/NG;Grundschule;Mosaikschule;Turnhalle, Erweiterung Alarmierung;Brandschutz;2019;;585500;;51.336184;6.568006;fa-graduation-cap;blue
262;Hofstr. 45;Grundschule;Mosaikschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;585500;;51.338849;6.553821;fa-graduation-cap;blue
266;Joseph-Görres-Str. 20;Grundschule;Paul-Gerhardt-Schule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;555000;;51.352301;6.645455;fa-graduation-cap;blue
268;Joseph-Görres-Str. 20;Grundschule;Paul-Gerhardt-Schule;Hauptgebäude, Erneuerung Fenster;Gebäudehülle;2019;Gute Schule 2020-Mittel;555000;;51.352301;6.645455;fa-graduation-cap;blue
271;Joseph-Görres-Str. 20;Grundschule;Paul-Gerhardt-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;555000;;51.352301;6.645455;fa-graduation-cap;blue
275;Hülser Str. 449;Grundschule;Pestalozzischule;Einbau Sonnenschutz ;Gebäudehülle;2019;;420000;;51.351859;6.537767;fa-graduation-cap;blue
276;Hülser Str. 449;Grundschule;Pestalozzischule;Dämmung obere Geschossdecke;Energetische Sanierung;2019;;420000;;51.351859;6.537767;fa-graduation-cap;blue
280;Hülser Str. 449;Grundschule;Pestalozzischule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;420000;;51.351859;6.537767;fa-graduation-cap;blue
285;Gladbacher Str. 277;Grundschule;Regenbogenschule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;5185000;;51.315677;6.558698;fa-graduation-cap;blue
288;Gladbacher Str. 277;Grundschule;Regenbogenschule;Überdachung;Gebäudehülle;2019;;5185000;;51.315677;6.558698;fa-graduation-cap;blue
290;Gladbacher Str. 277;Grundschule;Regenbogenschule;Erneuerung Dachdämmung oberste Geschossdecke;Energetische Sanierung;2019;;5185000;;51.315677;6.558698;fa-graduation-cap;blue
291;Gladbacher Str. 277;Grundschule;Regenbogenschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;5185000;;51.315677;6.558698;fa-graduation-cap;blue
298;Thielenstr. 40;Grundschule;Schönwasserschule;Dachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;560000;;51.331845;6.610782;fa-graduation-cap;blue
302;Thielenstr. 40;Grundschule;Schönwasserschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;560000;;51.331845;6.610782;fa-graduation-cap;blue
307;Herrenweg 10-14;Grundschule;GS an der Burg;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;575000;;51.374774;6.511297;fa-graduation-cap;blue
309;Herrenweg 10-14;Grundschule;GS an der Burg;Schulhof, Umbau Eingangsbereich mit Einzeltor;Außenanlagen;2019;Gute Schule 2020-Mittel;575000;;51.374774;6.511297;fa-graduation-cap;blue
310;Herrenweg 10-14;Grundschule;GS an der Burg;Bauunterhalt < 10.000 Euro;Sanierung;2019;;575000;;51.374774;6.511297;fa-graduation-cap;blue
313;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
318;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Fassadensanierung, 2. BA;Gebäudehülle;2019;KInvFöG-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
321;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Bauunterhalt < 10.000 Euro;Sanierung;2019;;890000;;51.370269;6.617085;fa-graduation-cap;blue
323;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Altbau, diverse Brandschutzmaßnahmen;Brandschutz;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
324;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
326;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
327;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Hauptgeb., Fluchttreppenturm für 1. OG;Brandschutz;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
328;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Sanierung Flure und Treppenhäuser;Sanierung;2019;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
330;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Einbau RWA in Treppenhaus;Brandschutz;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
335;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Turnhalle, Sekuranten;Verkehrssicherheit;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
336;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Turnhalle, Ertüchtigung zur Versammlungsstätte;Verkehrssicherheit;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
337;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
341;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
342;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
350;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Turnhalle Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
351;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Sanierung Bodenbelag Umkleiden;Sanierung;2019;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
352;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
355;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
357;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
359;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Kanalleitungen;Sanierung;2019;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
360;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Dachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
365;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
368;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Digitalisierung (beide Standorte);Digitalisierung;2019;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
370;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
371;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Sanierung Flure und Treppenhaus;Sanierung;2019;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
372;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
375;Kölner Str. 667;Grundschule;Südschule;BT C hinten, Fassadenanstrich;Gebäudehülle;2019;;560000;;51.299440;6.592936;fa-graduation-cap;blue
378;Kölner Str. 667;Grundschule;Südschule;Austausch Sand gegen Fallschutzmatten;Außenanlagen;2019;;560000;;51.299440;6.592936;fa-graduation-cap;blue
383;Kölner Str. 667;Grundschule;Südschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;560000;;51.299440;6.592936;fa-graduation-cap;blue
388;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Sanierung Sanitäranlagen (ohne Turnhalle);Sanierung/SEP;2019;Gute Schule 2020-Mittel;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
393;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Bauunterhalt < 10.000 Euro;Sanierung/SEP;2019;;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
395;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Einbau HAZ;Brandschutz;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
406;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Pausenhallenboden;Sanierung;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
407;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Sanitäranlagen;Sanierung;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
409;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Turnhalle, Erneuerung Geräteraumtore;Sanierung;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
410;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
414;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
423;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Erneuerung Geräteraumtore;Sanierung;2019;;895000;;51.333176;6.551460;fa-graduation-cap;blue
425;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Erneuerung Lichtbänder;Gebäudehülle;2019;;895000;;51.333176;6.551460;fa-graduation-cap;blue
429;Prinz-Ferdinand-Strasse 155;Sonstige NutzungPrinz-Ferdinand-Schule;Prinz-Ferdinand-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;895000;;51.333176;6.551460;fa-graduation-cap;blue
440;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Teilsanierung Asphaltfläche;Außenanlagen;2019;Gute Schule 2020-Mittel;1100000;;51.335365;6.591459;fa-graduation-cap;blue
443;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
445;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Schulflure Ost-/Westflügel, Estrich/Unterbau;Verkehrssicherheit;2019;;790000;;51.325570;6.557354;fa-graduation-cap;blue
447;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Pflasterung Bereiche Rindenmulch;Außenanlagen;2019;;790000;;51.325570;6.557354;fa-graduation-cap;blue
456;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Versammlungsstätte/Mensa/Aula      Überprüfung/Ertüchtigung;Verkehrssicherheit;2019;;790000;;51.325570;6.557354;fa-graduation-cap;blue
458;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Einbau von T30/RS-Türen;Brandschutz;2019;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
459;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
464;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Erneuerung Rohrleitungen;Sanierung;2019;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
465;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
466;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Bodenbelag Flure;Sanierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
467;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
468;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Kanalsanierung;Sanierung;2019;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
469;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Turnhalle: Sanierung Parkett inkl. Linierung;Sanierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
470;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2019;Gute Schule 2020-Mittel;2625000;;51.313011;6.583335;fa-graduation-cap;blue
476;Von Ketteler-Str. 31;Realschule;Freiherr-vom-Stein-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;2625000;;51.313011;6.583335;fa-graduation-cap;blue
488;Schmiedestr. 90;Gesamtschule;Gesamtschule Oppum;Bauunterhalt < 10.000 Euro;Sanierung;2019;;17955000;;51.331475;6.605328;fa-graduation-cap;blue
497;Lübecker Weg 56;Gesamtschule;Gesamtschule Uerdingen;Errichtung barrierefreies WC;Sanierung;2019;;20515000;;51.355144;6.634433;fa-graduation-cap;blue
509;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Montage Sekuranten;Verkehrssicherheit;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
512;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Digitalisierung;Digitalisierung;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
513;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Fassade Treppenhaus;Gebäudehülle;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
